015,09-Jun-2013,01:51:03.23,15
008,09-Jun-2013,01:59:03.12,12
002,09-Jun-2013,02:02:03.35,10
010,09-Jun-2013,02:08:03.54,8
007,09-Jun-2013,02:09:03.56,6
011,09-Jun-2013,02:09:04.19,4
006,09-Jun-2013,02:09:05.35,2
018,09-Jun-2013,02:09:07.35,1
017,09-Jun-2013,02:12:03.21,0
012,09-Jun-2013,02:12:04.22,0
022,09-Jun-2013,02:14:03.15,0
020,09-Jun-2013,02:15:03.16,0
021,09-Jun-2013,02:17:03.17,0
023,09-Jun-2013,02:17:05.43,0
005,09-Jun-2013,02:17:09.53,0
019,09-Jun-2013,02:18:03.54,0
016,09-Jun-2013,02:19:03.43,0
009,09-Jun-2013,02:22:03.32,0
014,09-Jun-2013,02:23:03.31,0
003,09-Jun-2013,02:25:03.12,0
011,30-Jun-2013,01:30:03.22,25
015,30-Jun-2013,01:42:03.34,18
001,30-Jun-2013,01:51:03.23,15
002,30-Jun-2013,01:59:03.12,12
004,30-Jun-2013,02:02:03.35,10
008,30-Jun-2013,02:08:03.54,8
007,30-Jun-2013,02:09:03.56,6
010,30-Jun-2013,02:09:04.19,4
006,30-Jun-2013,02:09:05.35,2
018,30-Jun-2013,02:09:07.35,1
017,30-Jun-2013,02:12:03.21,0
012,30-Jun-2013,02:12:04.22,0
022,30-Jun-2013,02:14:03.15,0
020,30-Jun-2013,02:15:03.16,0
021,30-Jun-2013,02:17:03.17,0
023,30-Jun-2013,02:17:05.43,0
005,30-Jun-2013,02:17:09.53,0
019,30-Jun-2013,02:18:03.54,0
016,30-Jun-2013,02:19:03.43,0
009,30-Jun-2013,02:22:03.32,0
014,30-Jun-2013,02:23:03.31,0
003,30-Jun-2013,02:25:03.12,0
001,07-Jul-2013,01:30:03.22,25
002,07-Jul-2013,01:42:03.34,18
010,07-Jul-2013,01:51:03.23,15
015,07-Jul-2013,01:59:03.12,12
004,07-Jul-2013,02:02:03.35,10
008,07-Jul-2013,02:08:03.54,8
007,07-Jul-2013,02:09:03.56,6
011,07-Jul-2013,02:09:04.19,4
006,07-Jul-2013,02:09:05.35,2
018,07-Jul-2013,02:09:07.35,1
017,07-Jul-2013,02:12:03.21,0
012,07-Jul-2013,02:12:04.22,0
022,07-Jul-2013,02:14:03.15,0
020,07-Jul-2013,02:15:03.16,0
021,07-Jul-2013,02:17:03.17,0
023,07-Jul-2013,02:17:05.43,0
005,07-Jul-2013,02:17:09.53,0
019,07-Jul-2013,02:18:03.54,0
016,07-Jul-2013,02:19:03.43,0
009,07-Jul-2013,02:22:03.32,0
014,07-Jul-2013,02:23:03.31,0
003,07-Jul-2013,02:25:03.12,0
015,28-Jul-2013,01:30:03.22,25
004,28-Jul-2013,01:42:03.34,18
002,28-Jul-2013,01:51:03.23,15
001,28-Jul-2013,01:59:03.12,12
010,28-Jul-2013,02:02:03.35,10
008,28-Jul-2013,02:08:03.54,8
007,28-Jul-2013,02:09:03.56,6
011,28-Jul-2013,02:09:04.19,4
006,28-Jul-2013,02:09:05.35,2
018,28-Jul-2013,02:09:07.35,1
017,28-Jul-2013,02:12:03.21,0
012,28-Jul-2013,02:12:04.22,0
022,28-Jul-2013,02:14:03.15,0
020,28-Jul-2013,02:15:03.16,0
021,28-Jul-2013,02:17:03.17,0
023,28-Jul-2013,02:17:05.43,0
005,28-Jul-2013,02:17:09.53,0
019,28-Jul-2013,02:18:03.54,0
016,28-Jul-2013,02:19:03.43,0
009,28-Jul-2013,02:22:03.32,0
014,28-Jul-2013,02:23:03.31,0
003,28-Jul-2013,02:25:03.12,0
002,25-Aug-2013,01:30:03.22,25
001,25-Aug-2013,01:42:03.34,18
004,25-Aug-2013,01:51:03.23,15
015,25-Aug-2013,01:59:03.12,12
010,25-Aug-2013,02:02:03.35,10
008,25-Aug-2013,02:08:03.54,8
007,25-Aug-2013,02:09:03.56,6
011,25-Aug-2013,02:09:04.19,4
006,25-Aug-2013,02:09:05.35,2
018,25-Aug-2013,02:09:07.35,1
017,25-Aug-2013,02:12:03.21,0
012,25-Aug-2013,02:12:04.22,0
022,25-Aug-2013,02:14:03.15,0
020,25-Aug-2013,02:15:03.16,0
021,25-Aug-2013,02:17:03.17,0
023,25-Aug-2013,02:17:05.43,0
005,25-Aug-2013,02:17:09.53,0
019,25-Aug-2013,02:18:03.54,0
016,25-Aug-2013,02:19:03.43,0
009,25-Aug-2013,02:22:03.32,0
014,25-Aug-2013,02:23:03.31,0
003,25-Aug-2013,02:25:03.12,0
015,08-Sep-2013,01:30:03.22,25
002,08-Sep-2013,01:42:03.34,18
010,08-Sep-2013,01:51:03.23,15
001,08-Sep-2013,01:59:03.12,12
004,08-Sep-2013,02:02:03.35,10
008,08-Sep-2013,02:08:03.54,8
007,08-Sep-2013,02:09:03.56,6
011,08-Sep-2013,02:09:04.19,4
006,08-Sep-2013,02:09:05.35,2
018,08-Sep-2013,02:09:07.35,1
017,08-Sep-2013,02:12:03.21,0
012,08-Sep-2013,02:12:04.22,0
022,08-Sep-2013,02:14:03.15,0
020,08-Sep-2013,02:15:03.16,0
021,08-Sep-2013,02:17:03.17,0
023,08-Sep-2013,02:17:05.43,0
005,08-Sep-2013,02:17:09.53,0
019,08-Sep-2013,02:18:03.54,0
016,08-Sep-2013,02:19:03.43,0
009,08-Sep-2013,02:22:03.32,0
014,08-Sep-2013,02:23:03.31,0
003,08-Sep-2013,02:25:03.12,0
010,22-Sep-2013,01:30:03.22,25
002,22-Sep-2013,01:42:03.34,18
001,22-Sep-2013,01:51:03.23,15
015,22-Sep-2013,01:59:03.12,12
004,22-Sep-2013,02:02:03.35,10
008,22-Sep-2013,02:08:03.54,8
007,22-Sep-2013,02:09:03.56,6
011,22-Sep-2013,02:09:04.19,4
006,22-Sep-2013,02:09:05.35,2
018,22-Sep-2013,02:09:07.35,1
017,22-Sep-2013,02:12:03.21,0
012,22-Sep-2013,02:12:04.22,0
022,22-Sep-2013,02:14:03.15,0
020,22-Sep-2013,02:15:03.16,0
021,22-Sep-2013,02:17:03.17,0
023,22-Sep-2013,02:17:05.43,0
005,22-Sep-2013,02:17:09.53,0
019,22-Sep-2013,02:18:03.54,0
016,22-Sep-2013,02:19:03.43,0
009,22-Sep-2013,02:22:03.32,0
014,22-Sep-2013,02:23:03.31,0
003,22-Sep-2013,02:25:03.12,0
010,06-Oct-2013,01:30:03.22,25
001,06-Oct-2013,01:42:03.34,18
002,06-Oct-2013,01:51:03.23,15
015,06-Oct-2013,01:59:03.12,12
004,06-Oct-2013,02:02:03.35,10
008,06-Oct-2013,02:08:03.54,8
007,06-Oct-2013,02:09:03.56,6
011,06-Oct-2013,02:09:04.19,4
006,06-Oct-2013,02:09:05.35,2
018,06-Oct-2013,02:09:07.35,1
017,06-Oct-2013,02:12:03.21,0
012,06-Oct-2013,02:12:04.22,0
022,06-Oct-2013,02:14:03.15,0
020,06-Oct-2013,02:15:03.16,0
021,06-Oct-2013,02:17:03.17,0
023,06-Oct-2013,02:17:05.43,0
005,06-Oct-2013,02:17:09.53,0
019,06-Oct-2013,02:18:03.54,0
016,06-Oct-2013,02:19:03.43,0
009,06-Oct-2013,02:22:03.32,0
014,06-Oct-2013,02:23:03.31,0
003,06-Oct-2013,02:25:03.12,0
002,13-Oct-2013,01:30:03.22,25
010,13-Oct-2013,01:42:03.34,18
001,13-Oct-2013,01:51:03.23,15
004,13-Oct-2013,01:59:03.12,12
015,13-Oct-2013,02:02:03.35,10
008,13-Oct-2013,02:08:03.54,8
007,13-Oct-2013,02:09:03.56,6
011,13-Oct-2013,02:09:04.19,4
006,13-Oct-2013,02:09:05.35,2
018,13-Oct-2013,02:09:07.35,1
017,13-Oct-2013,02:12:03.21,0
012,13-Oct-2013,02:12:04.22,0
022,13-Oct-2013,02:14:03.15,0
020,13-Oct-2013,02:15:03.16,0
021,13-Oct-2013,02:17:03.17,0
023,13-Oct-2013,02:17:05.43,0
005,13-Oct-2013,02:17:09.53,0
019,13-Oct-2013,02:18:03.54,0
016,13-Oct-2013,02:19:03.43,0
009,13-Oct-2013,02:22:03.32,0
014,13-Oct-2013,02:23:03.31,0
003,13-Oct-2013,02:25:03.12,0
001,27-Oct-2013,01:30:03.22,25
010,27-Oct-2013,01:42:03.34,18
002,27-Oct-2013,01:51:03.23,15
008,27-Oct-2013,01:59:03.12,12
004,27-Oct-2013,02:02:03.35,10
015,27-Oct-2013,02:08:03.54,8
007,27-Oct-2013,02:09:03.56,6
011,27-Oct-2013,02:09:04.19,4
006,27-Oct-2013,02:09:05.35,2
018,27-Oct-2013,02:09:07.35,1
017,27-Oct-2013,02:12:03.21,0
012,27-Oct-2013,02:12:04.22,0
022,27-Oct-2013,02:14:03.15,0
020,27-Oct-2013,02:15:03.16,0
021,27-Oct-2013,02:17:03.17,0
023,27-Oct-2013,02:17:05.43,0
005,27-Oct-2013,02:17:09.53,0
019,27-Oct-2013,02:18:03.54,0
016,27-Oct-2013,02:19:03.43,0
009,27-Oct-2013,02:22:03.32,0
014,27-Oct-2013,02:23:03.31,0
003,27-Oct-2013,02:25:03.12,0
010,03-Nov-2013,01:30:03.22,25
001,03-Nov-2013,01:42:03.34,18
002,03-Nov-2013,01:51:03.23,15
018,03-Nov-2013,01:59:03.12,12
004,03-Nov-2013,02:02:03.35,10
008,03-Nov-2013,02:08:03.54,8
007,03-Nov-2013,02:09:03.56,6
011,03-Nov-2013,02:09:04.19,4
006,03-Nov-2013,02:09:05.35,2
015,03-Nov-2013,02:09:07.35,1
017,03-Nov-2013,02:12:03.21,0
012,03-Nov-2013,02:12:04.22,0
022,03-Nov-2013,02:14:03.15,0
020,03-Nov-2013,02:15:03.16,0
021,03-Nov-2013,02:17:03.17,0
023,03-Nov-2013,02:17:05.43,0
005,03-Nov-2013,02:17:09.53,0
019,03-Nov-2013,02:18:03.54,0
016,03-Nov-2013,02:19:03.43,0
009,03-Nov-2013,02:22:03.32,0
014,03-Nov-2013,02:23:03.31,0
003,03-Nov-2013,02:25:03.12,0
001,17-Nov-2013,01:30:03.22,25
002,17-Nov-2013,01:42:03.34,18
010,17-Nov-2013,01:51:03.23,15
015,17-Nov-2013,01:59:03.12,12
004,17-Nov-2013,02:02:03.35,10
008,17-Nov-2013,02:08:03.54,8
007,17-Nov-2013,02:09:03.56,6
011,17-Nov-2013,02:09:04.19,4
006,17-Nov-2013,02:09:05.35,2
018,17-Nov-2013,02:09:07.35,1
017,17-Nov-2013,02:12:03.21,0
012,17-Nov-2013,02:12:04.22,0
022,17-Nov-2013,02:14:03.15,0
020,17-Nov-2013,02:15:03.16,0
021,17-Nov-2013,02:17:03.17,0
023,17-Nov-2013,02:17:05.43,0
005,17-Nov-2013,02:17:09.53,0
019,17-Nov-2013,02:18:03.54,0
016,17-Nov-2013,02:19:03.43,0
009,17-Nov-2013,02:22:03.32,0
014,17-Nov-2013,02:23:03.31,0
003,17-Nov-2013,02:25:03.12,0
011,24-Nov-2013,01:30:03.22,25
002,24-Nov-2013,01:42:03.34,18
001,24-Nov-2013,01:51:03.23,15
015,24-Nov-2013,01:59:03.12,12
004,24-Nov-2013,02:02:03.35,10
008,24-Nov-2013,02:08:03.54,8
007,24-Nov-2013,02:09:03.56,6
010,24-Nov-2013,02:09:04.19,4
006,24-Nov-2013,02:09:05.35,2
018,24-Nov-2013,02:09:07.35,1
017,24-Nov-2013,02:12:03.21,0
012,24-Nov-2013,02:12:04.22,0
022,24-Nov-2013,02:14:03.15,0
020,24-Nov-2013,02:15:03.16,0
021,24-Nov-2013,02:17:03.17,0
023,24-Nov-2013,02:17:05.43,0
005,24-Nov-2013,02:17:09.53,0
019,24-Nov-2013,02:18:03.54,0
016,24-Nov-2013,02:19:03.43,0
009,24-Nov-2013,02:22:03.32,0
014,24-Nov-2013,02:23:03.31,0
003,24-Nov-2013,02:25:03.12,0
007,17-Mar-2014,01:30:03.22,25
003,17-Mar-2014,01:42:03.34,18
001,17-Mar-2014,01:51:03.23,15
004,17-Mar-2014,01:59:03.12,12
010,17-Mar-2014,02:02:03.35,10
002,17-Mar-2014,02:08:03.54,8
009,17-Mar-2014,02:09:03.56,6
014,17-Mar-2014,02:09:04.19,4
005,17-Mar-2014,02:09:05.35,2
008,17-Mar-2014,02:09:07.35,1
006,17-Mar-2014,02:12:03.21,0
018,17-Mar-2014,02:12:04.22,0
012,17-Mar-2014,02:14:03.15,0
017,17-Mar-2014,02:15:03.16,0
022,17-Mar-2014,02:17:03.17,0
020,17-Mar-2014,02:17:05.43,0
023,17-Mar-2014,02:17:09.53,0
021,17-Mar-2014,02:18:03.54,0
019,17-Mar-2014,02:19:03.43,0
015,17-Mar-2014,02:22:03.32,0
016,17-Mar-2014,02:23:03.31,0
011,17-Mar-2014,02:25:03.12,0
008,24-Mar-2014,01:30:03.22,25
015,24-Mar-2014,01:42:03.34,18
010,24-Mar-2014,01:51:03.23,15
002,24-Mar-2014,01:59:03.12,12
004,24-Mar-2014,02:02:03.35,10
001,24-Mar-2014,02:08:03.54,8
007,24-Mar-2014,02:09:03.56,6
011,24-Mar-2014,02:09:04.19,4
006,24-Mar-2014,02:09:05.35,2
018,24-Mar-2014,02:09:07.35,1
017,24-Mar-2014,02:12:03.21,0
012,24-Mar-2014,02:12:04.22,0
022,24-Mar-2014,02:14:03.15,0
020,24-Mar-2014,02:15:03.16,0
021,24-Mar-2014,02:17:03.17,0
023,24-Mar-2014,02:17:05.43,0
005,24-Mar-2014,02:17:09.53,0
019,24-Mar-2014,02:18:03.54,0
016,24-Mar-2014,02:19:03.43,0
009,24-Mar-2014,02:22:03.32,0
014,24-Mar-2014,02:23:03.31,0
003,24-Mar-2014,02:25:03.12,0
002,14-Apr-2014,01:30:03.22,25
001,14-Apr-2014,01:42:03.34,18
004,14-Apr-2014,01:51:03.23,15
015,14-Apr-2014,01:59:03.12,12
010,14-Apr-2014,02:02:03.35,10
008,14-Apr-2014,02:08:03.54,8
007,14-Apr-2014,02:09:03.56,6
011,14-Apr-2014,02:09:04.19,4
018,14-Apr-2014,02:09:05.35,2
006,14-Apr-2014,02:09:07.35,1
017,14-Apr-2014,02:12:03.21,0
012,14-Apr-2014,02:12:04.22,0
022,14-Apr-2014,02:14:03.15,0
020,14-Apr-2014,02:15:03.16,0
021,14-Apr-2014,02:17:03.17,0
023,14-Apr-2014,02:17:05.43,0
005,14-Apr-2014,02:17:09.53,0
019,14-Apr-2014,02:18:03.54,0
016,14-Apr-2014,02:19:03.43,0
009,14-Apr-2014,02:22:03.32,0
014,14-Apr-2014,02:23:03.31,0
003,14-Apr-2014,02:25:03.12,0
010,21-Apr-2014,01:30:03.22,25
001,21-Apr-2014,01:42:03.34,18
002,21-Apr-2014,01:51:03.23,15
004,21-Apr-2014,01:59:03.12,12
015,21-Apr-2014,02:02:03.35,10
011,21-Apr-2014,02:08:03.54,8
007,21-Apr-2014,02:09:03.56,6
008,21-Apr-2014,02:09:04.19,4
006,21-Apr-2014,02:09:05.35,2
018,21-Apr-2014,02:09:07.35,1
017,21-Apr-2014,02:12:03.21,0
012,21-Apr-2014,02:12:04.22,0
022,21-Apr-2014,02:14:03.15,0
020,21-Apr-2014,02:15:03.16,0
021,21-Apr-2014,02:17:03.17,0
023,21-Apr-2014,02:17:05.43,0
005,21-Apr-2014,02:17:09.53,0
019,21-Apr-2014,02:18:03.54,0
016,21-Apr-2014,02:19:03.43,0
009,21-Apr-2014,02:22:03.32,0
014,21-Apr-2014,02:23:03.31,0
003,21-Apr-2014,02:25:03.12,0
015,12-May-2014,01:30:03.22,25
010,12-May-2014,01:42:03.34,18
004,12-May-2014,01:51:03.23,15
001,12-May-2014,01:59:03.12,12
002,12-May-2014,02:02:03.35,10
008,12-May-2014,02:08:03.54,8
007,12-May-2014,02:09:03.56,6
011,12-May-2014,02:09:04.19,4
006,12-May-2014,02:09:05.35,2
018,12-May-2014,02:09:07.35,1
017,12-May-2014,02:12:03.21,0
012,12-May-2014,02:12:04.22,0
022,12-May-2014,02:14:03.15,0
020,12-May-2014,02:15:03.16,0
021,12-May-2014,02:17:03.17,0
023,12-May-2014,02:17:05.43,0
005,12-May-2014,02:17:09.53,0
019,12-May-2014,02:18:03.54,0
016,12-May-2014,02:19:03.43,0
009,12-May-2014,02:22:03.32,0
014,12-May-2014,02:23:03.31,0
003,12-May-2014,02:25:03.12,0
008,26-May-2014,01:30:03.22,25
002,26-May-2014,01:42:03.34,18
010,26-May-2014,01:51:03.23,15
015,26-May-2014,01:59:03.12,12
004,26-May-2014,02:02:03.35,10
001,26-May-2014,02:08:03.54,8
007,26-May-2014,02:09:03.56,6
011,26-May-2014,02:09:04.19,4
006,26-May-2014,02:09:05.35,2
018,26-May-2014,02:09:07.35,1
017,26-May-2014,02:12:03.21,0
012,26-May-2014,02:12:04.22,0
022,26-May-2014,02:14:03.15,0
020,26-May-2014,02:15:03.16,0
021,26-May-2014,02:17:03.17,0
023,26-May-2014,02:17:05.43,0
005,26-May-2014,02:17:09.53,0
019,26-May-2014,02:18:03.54,0
016,26-May-2014,02:19:03.43,0
009,26-May-2014,02:22:03.32,0
014,26-May-2014,02:23:03.31,0
003,26-May-2014,02:25:03.12,0
004,09-Jun-2014,01:30:03.22,25
001,09-Jun-2014,01:42:03.34,18
015,09-Jun-2014,01:51:03.23,15
008,09-Jun-2014,01:59:03.12,12
002,09-Jun-2014,02:02:03.35,10
010,09-Jun-2014,02:08:03.54,8
007,09-Jun-2014,02:09:03.56,6
011,09-Jun-2014,02:09:04.19,4
006,09-Jun-2014,02:09:05.35,2
018,09-Jun-2014,02:09:07.35,1
017,09-Jun-2014,02:12:03.21,0
012,09-Jun-2014,02:12:04.22,0
022,09-Jun-2014,02:14:03.15,0
020,09-Jun-2014,02:15:03.16,0
021,09-Jun-2014,02:17:03.17,0
023,09-Jun-2014,02:17:05.43,0
005,09-Jun-2014,02:17:09.53,0
019,09-Jun-2014,02:18:03.54,0
016,09-Jun-2014,02:19:03.43,0
009,09-Jun-2014,02:22:03.32,0
014,09-Jun-2014,02:23:03.31,0
003,09-Jun-2014,02:25:03.12,0
011,30-Jun-2014,01:30:03.22,25
015,30-Jun-2014,01:42:03.34,18
001,30-Jun-2014,01:51:03.23,15
002,30-Jun-2014,01:59:03.12,12
004,30-Jun-2014,02:02:03.35,10
008,30-Jun-2014,02:08:03.54,8
007,30-Jun-2014,02:09:03.56,6
010,30-Jun-2014,02:09:04.19,4
006,30-Jun-2014,02:09:05.35,2
018,30-Jun-2014,02:09:07.35,1
017,30-Jun-2014,02:12:03.21,0
012,30-Jun-2014,02:12:04.22,0
022,30-Jun-2014,02:14:03.15,0
020,30-Jun-2014,02:15:03.16,0
021,30-Jun-2014,02:17:03.17,0
023,30-Jun-2014,02:17:05.43,0
005,30-Jun-2014,02:17:09.53,0
019,30-Jun-2014,02:18:03.54,0
016,30-Jun-2014,02:19:03.43,0
009,30-Jun-2014,02:22:03.32,0
014,30-Jun-2014,02:23:03.31,0
003,30-Jun-2014,02:25:03.12,0
001,07-Jul-2014,01:30:03.22,25
002,07-Jul-2014,01:42:03.34,18
010,07-Jul-2014,01:51:03.23,15
015,07-Jul-2014,01:59:03.12,12
004,07-Jul-2014,02:02:03.35,10
008,07-Jul-2014,02:08:03.54,8
007,07-Jul-2014,02:09:03.56,6
011,07-Jul-2014,02:09:04.19,4
006,07-Jul-2014,02:09:05.35,2
018,07-Jul-2014,02:09:07.35,1
017,07-Jul-2014,02:12:03.21,0
012,07-Jul-2014,02:12:04.22,0
022,07-Jul-2014,02:14:03.15,0
020,07-Jul-2014,02:15:03.16,0
021,07-Jul-2014,02:17:03.17,0
023,07-Jul-2014,02:17:05.43,0
005,07-Jul-2014,02:17:09.53,0
019,07-Jul-2014,02:18:03.54,0
016,07-Jul-2014,02:19:03.43,0
009,07-Jul-2014,02:22:03.32,0
014,07-Jul-2014,02:23:03.31,0
003,07-Jul-2014,02:25:03.12,0
015,28-Jul-2014,01:30:03.22,25
004,28-Jul-2014,01:42:03.34,18
002,28-Jul-2014,01:51:03.23,15
001,28-Jul-2014,01:59:03.12,12
010,28-Jul-2014,02:02:03.35,10
008,28-Jul-2014,02:08:03.54,8
007,28-Jul-2014,02:09:03.56,6
011,28-Jul-2014,02:09:04.19,4
006,28-Jul-2014,02:09:05.35,2
018,28-Jul-2014,02:09:07.35,1
017,28-Jul-2014,02:12:03.21,0
012,28-Jul-2014,02:12:04.22,0
022,28-Jul-2014,02:14:03.15,0
020,28-Jul-2014,02:15:03.16,0
021,28-Jul-2014,02:17:03.17,0
023,28-Jul-2014,02:17:05.43,0
005,28-Jul-2014,02:17:09.53,0
019,28-Jul-2014,02:18:03.54,0
016,28-Jul-2014,02:19:03.43,0
009,28-Jul-2014,02:22:03.32,0
014,28-Jul-2014,02:23:03.31,0
003,28-Jul-2014,02:25:03.12,0
002,25-Aug-2014,01:30:03.22,25
001,25-Aug-2014,01:42:03.34,18
004,25-Aug-2014,01:51:03.23,15
015,25-Aug-2014,01:59:03.12,12
010,25-Aug-2014,02:02:03.35,10
008,25-Aug-2014,02:08:03.54,8
007,25-Aug-2014,02:09:03.56,6
011,25-Aug-2014,02:09:04.19,4
006,25-Aug-2014,02:09:05.35,2
018,25-Aug-2014,02:09:07.35,1
017,25-Aug-2014,02:12:03.21,0
012,25-Aug-2014,02:12:04.22,0
022,25-Aug-2014,02:14:03.15,0
020,25-Aug-2014,02:15:03.16,0
021,25-Aug-2014,02:17:03.17,0
023,25-Aug-2014,02:17:05.43,0
005,25-Aug-2014,02:17:09.53,0
019,25-Aug-2014,02:18:03.54,0
016,25-Aug-2014,02:19:03.43,0
009,25-Aug-2014,02:22:03.32,0
014,25-Aug-2014,02:23:03.31,0
003,25-Aug-2014,02:25:03.12,0
015,08-Sep-2014,01:30:03.22,25
002,08-Sep-2014,01:42:03.34,18
010,08-Sep-2014,01:51:03.23,15
001,08-Sep-2014,01:59:03.12,12
004,08-Sep-2014,02:02:03.35,10
008,08-Sep-2014,02:08:03.54,8
007,08-Sep-2014,02:09:03.56,6
011,08-Sep-2014,02:09:04.19,4
006,08-Sep-2014,02:09:05.35,2
018,08-Sep-2014,02:09:07.35,1
017,08-Sep-2014,02:12:03.21,0
012,08-Sep-2014,02:12:04.22,0
022,08-Sep-2014,02:14:03.15,0
020,08-Sep-2014,02:15:03.16,0
021,08-Sep-2014,02:17:03.17,0
